5.300000000e+001 1.000000000e+000
5.300000000e+001 1.000000000e+000
5.300000000e+001 0.000000000e+000
5.300000000e+001 0.000000000e+000
5.300000000e+001 0.000000000e+000
5.300000000e+001 0.000000000e+000
5.700000000e+001 1.000000000e+000
5.700000000e+001 0.000000000e+000
5.700000000e+001 0.000000000e+000
5.700000000e+001 0.000000000e+000
5.700000000e+001 0.000000000e+000
5.700000000e+001 0.000000000e+000
5.800000000e+001 1.000000000e+000
5.800000000e+001 0.000000000e+000
5.800000000e+001 0.000000000e+000
5.800000000e+001 0.000000000e+000
5.800000000e+001 0.000000000e+000
5.800000000e+001 0.000000000e+000
6.300000000e+001 1.000000000e+000
6.300000000e+001 0.000000000e+000
6.300000000e+001 0.000000000e+000
6.300000000e+001 0.000000000e+000
6.300000000e+001 0.000000000e+000
6.300000000e+001 0.000000000e+000
6.600000000e+001 0.000000000e+000
6.600000000e+001 0.000000000e+000
6.600000000e+001 0.000000000e+000
6.600000000e+001 0.000000000e+000
6.600000000e+001 0.000000000e+000
6.600000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.700000000e+001 0.000000000e+000
6.800000000e+001 0.000000000e+000
6.800000000e+001 0.000000000e+000
6.800000000e+001 0.000000000e+000
6.800000000e+001 0.000000000e+000
6.800000000e+001 0.000000000e+000
6.800000000e+001 0.000000000e+000
6.900000000e+001 0.000000000e+000
6.900000000e+001 0.000000000e+000
6.900000000e+001 0.000000000e+000
6.900000000e+001 0.000000000e+000
6.900000000e+001 0.000000000e+000
6.900000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 1.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 1.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.000000000e+001 0.000000000e+000
7.200000000e+001 0.000000000e+000
7.200000000e+001 0.000000000e+000
7.200000000e+001 0.000000000e+000
7.200000000e+001 0.000000000e+000
7.200000000e+001 0.000000000e+000
7.200000000e+001 0.000000000e+000
7.300000000e+001 0.000000000e+000
7.300000000e+001 0.000000000e+000
7.300000000e+001 0.000000000e+000
7.300000000e+001 0.000000000e+000
7.300000000e+001 0.000000000e+000
7.300000000e+001 0.000000000e+000
7.500000000e+001 0.000000000e+000
7.500000000e+001 0.000000000e+000
7.500000000e+001 0.000000000e+000
7.500000000e+001 0.000000000e+000
7.500000000e+001 0.000000000e+000
7.500000000e+001 0.000000000e+000
7.500000000e+001 1.000000000e+000
7.500000000e+001 1.000000000e+000
7.500000000e+001 0.000000000e+000
7.500000000e+001 0.000000000e+000
7.500000000e+001 0.000000000e+000
7.500000000e+001 0.000000000e+000
7.600000000e+001 0.000000000e+000
7.600000000e+001 0.000000000e+000
7.600000000e+001 0.000000000e+000
7.600000000e+001 0.000000000e+000
7.600000000e+001 0.000000000e+000
7.600000000e+001 0.000000000e+000
7.600000000e+001 0.000000000e+000
7.600000000e+001 0.000000000e+000
7.600000000e+001 0.000000000e+000
7.600000000e+001 0.000000000e+000
7.600000000e+001 0.000000000e+000
7.600000000e+001 0.000000000e+000
7.800000000e+001 0.000000000e+000
7.800000000e+001 0.000000000e+000
7.800000000e+001 0.000000000e+000
7.800000000e+001 0.000000000e+000
7.800000000e+001 0.000000000e+000
7.800000000e+001 0.000000000e+000
7.900000000e+001 0.000000000e+000
7.900000000e+001 0.000000000e+000
7.900000000e+001 0.000000000e+000
7.900000000e+001 0.000000000e+000
7.900000000e+001 0.000000000e+000
7.900000000e+001 0.000000000e+000
8.100000000e+001 0.000000000e+000
8.100000000e+001 0.000000000e+000
8.100000000e+001 0.000000000e+000
8.100000000e+001 0.000000000e+000
8.100000000e+001 0.000000000e+000
8.100000000e+001 0.000000000e+000
